NAME,REFERENCE,MLST ST (EnteroBase),MLST PROFILE (EnteroBase),GENOTYPHI GENOTYPE,GENOTYPHI SNPs CALLED,Inc Types
M455,E00-7866,2,1_1_2_1_1_1_5,0.1,75,
M454,Ty2,1,1_1_1_1_1_1_5,4.1,75,
M452,76-1292,8,1_1_2_3_1_1_5,1.1,75,
M359,E02-1180,2,1_1_2_1_1_1_5,0,75,
M417,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,75,
M457,M326,2,1_1_2_1_1_1_5,1.2.1,75,
M456,E00-7866,2,1_1_2_1_1_1_5,0.1,75,
M459,Ty2,1,1_1_1_1_1_1_5,4.1,75,
M458,M326,2,1_1_2_1_1_1_5,1.2.1,75,
M462,ERL041834,2,1_1_2_1_1_1_5,2,75,
M461,E00-7866,2,1_1_2_1_1_1_5,0.1,75,
M460,ERL041834,2,1_1_2_1_1_1_5,2,75,
M463,UI4692,2,1_1_2_1_1_1_5,2.2,75,
M465,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,75,
M467,76-1292,8,1_1_2_3_1_1_5,1.1,75,
M509,ERL041834,2,1_1_2_1_1_1_5,2,75,
M508,404Ty,2,1_1_2_1_1_1_5,3.1.2,75,IncX1
M491,Ty2,1,1_1_1_1_1_1_5,4.1,75,
M510,E02-1180,2,1_1_2_1_1_1_5,0,75,
M514,ERL041834,2,1_1_2_1_1_1_5,2,75,
"M516 ",M326,2,1_1_2_1_1_1_5,1.2.1,75,
M515,E02-1180,2,1_1_2_1_1_1_5,0,75,
M520,Ty2,1,1_1_1_1_1_1_5,4.1,75,
M517,M326,2,1_1_2_1_1_1_5,1.2.1,75,
M14,ERL041834,2,1_1_2_1_1_1_5,3.3,75,
STY6_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY7_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
13STY9_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY15_MERGE_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY1_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
STY16_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY18_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY30_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY27_MERGE_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,74,
STY31_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY28_MERGE_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY32_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
STY34_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY38_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY37_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
STY45_MERGE_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.1,78,
STY47_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY48_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY55_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
STY51_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY61_AL513382,ERL041834,2233,1_478_2_1_1_1_5,3.3.2,75,
STY60_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
4STY58D1_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,76,
STY59_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
14STY78_AL513382,CT18,2,1_1_2_1_1_1_5,3.2.2,76,
STY80_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY57_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
6STY126_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY83_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
15STY132_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY125_MERGE_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
16STY135_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
9STY143D26_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY136_MERGE_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1,75,
16STY140_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1,75,
7STY127_AL513382,CT18,2,1_1_2_1_1_1_5,3.2.2,76,
10STY144_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
11STY146_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
17STY147_AL513382,ERL041834,2,1_1_2_1_1_1_5,3.3.1,75,
17STY148_AL513382,ERL041834,2,1_1_2_1_1_1_5,3.3.1,75,
14STY156_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
12STY149_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
13STY150_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
18STY157_AL513382,ERL041834,2233,1_478_2_1_1_1_5,3.3.2,74,
15STY158_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,76,
17STY160_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,76,
19STY164_AL513382,Ty2,1,1_1_1_1_1_1_5,4.1,76,
16STY159_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,78,
18STY163_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY169_MERGE_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,76,
19STY174_AL513382,ERL041834,2,1_1_2_1_1_1_5,3.3,79,
25STY185_AL513382,UI4692,2,1_1_2_1_1_1_5,2.2,75,
STY173_MERGE_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
22STY176D1_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
26STY186_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
24STY178_AL513382,ERL041834,2,1_1_2_1_1_1_5,3.3,76,
29STY196_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1,75,
30STY200_AL513382,Ty2,1,1_1_1_1_1_1_5,4.1,75,
STY188_MERGE_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
STY195_MERGE_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
20STY202_AL513382,ERL041834,2,1_1_2_1_1_1_5,3.3,75,
18STY210_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
24STY213_AL513382,ERL041834,2233,1_478_2_1_1_1_5,3.3.2,75,
31STY216_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
32STY226_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
21STY219D1_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
23STY222_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
STY232_MERGE_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,76,
20STY229_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
24STY235D1_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,78,
STY236_MERGE_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
28STY239_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
2533_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
12STY244_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
29STY240_AL513382,007898,1,1_1_1_1_1_1_5,4.3.1.2,76,
2546_AL513382,ERL041834,2,1_1_2_1_1_1_5,3.3,77,
535_AL513382,ERL041834,2,1_1_2_1_1_1_5,3.3,75,
H121340344,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H121700493,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H123240558,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncI1
H120880480,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H122720606,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H120700379,007898,1,1_1_1_1_1_1_5,4.3.1,75,
H121220713,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H121880406,007898,1,1_1_1_1_1_1_5,4.3.1,75,
H123220572,UI4692,2,1_1_2_1_1_1_5,2.2,75,
H123760548,E98-0664_66,2,1_1_2_1_1_1_5,2.5.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
H123820597,UI4692,2,1_1_2_1_1_1_5,2.2.2,75,IncFIB(pHCM2)
H122020506,UI4692,2,1_1_2_1_1_1_5,2.2.2,75,
H124140814,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H121000365,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H121560563,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H124140816,ERL041834,2,1_1_2_1_1_1_5,3.3.1,75,
H124220693,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
H120520612,007898,1,1_1_1_1_1_1_5,4.3.1,75,
H120940599,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H121600344,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
H123420688,ERL024120,2,1_1_2_1_1_1_5,2,75,
H124520476,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
H123820598,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
H120480474,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H122280391,ERL041834,2,1_1_2_1_1_1_5,3.3.1,75,
H120660652,ERL041834,2,1_1_2_1_1_1_5,3.3,75,
H143740623,CT18,2,1_1_2_1_1_1_5,3.2.1,75,
H143740612,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H143740622,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H143740619,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd1,75,IncFIB(pHCM2)
H122440463,007898,1,1_1_1_1_1_1_5,4.3.1,75,IncHI1A/IncHI1B(R27)
H143740613,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H144220629,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H143540771,007898,1,1_1_1_1_1_1_5,4.3.1,75,
H144500520,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H143980712,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
H144060557,Ty2,1,1_1_1_1_1_1_5,4.1,75,
H143340448,007898,1,1_1_1_1_1_1_5,4.3.1,75,
H143600563,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H144460490,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H150320542,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(K)
H143920708,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H143540770,007898,1,1_1_1_1_1_1_5,4.3.1,75,
H143540769,007898,1,1_1_1_1_1_1_5,4.3.1,75,
H150200806,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H150220525,Ty2,1,1_1_1_1_1_1_5,4.1,75,
H143880540,E98-0664_66,2,1_1_2_1_1_1_5,2.5,75,
H143660452,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,75,IncFIB(pHCM2)
H150260368,007898,1,1_1_1_1_1_1_5,4.3.1,75,
H145240542,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H144940495,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H150320543,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(K)
H143900520,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H145120598,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
H145060540,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H150200804,Ty2,1,1_1_1_1_1_1_5,4.1,75,
H143900522,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H145100625,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(K)
H143660453,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H150220527,ERL041834,2,1_1_2_1_1_1_5,3.0.1,75,
H150220526,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H145220604,E02-1180,2,1_1_2_1_1_1_5,0.0.3,75,
H150340516,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
H151340526,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,75,
H142260452,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H141741066,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H142180435,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncFIB(pHCM2)
H141640745,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H144720739,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
H142180436,007898,1,1_1_1_1_1_1_5,4.3.1,75,
H141620544,E98-0664_66,2,1_1_2_1_1_1_5,2.5,75,
H142600190,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,75,
H143760533,11909_3,2,1_1_2_1_1_1_5,2.0.2,75,
H150820685,CT18,2,1_1_2_1_1_1_5,3.2.2,75,
H141520480,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H144100491,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
H144400574,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H151140682,UI4692,2173,1_1_2_1_1_476_5,2.2.1,75,
H143520419,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
H144400575,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H141620541,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
H143860628,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H144960528,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H143160436,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H143980715,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H141980480,007898,1,1_1_1_1_1_1_5,4.3.1,75,
H143820847,ERL041834,2,1_1_2_1_1_1_5,2.0.1,75,
H143920707,UI4692,2,1_1_2_1_1_1_5,2.2,75,
H142680491,ERL024120,2,1_1_2_1_1_1_5,2.1.7,75,
H150680622,007898,1,1_1_1_1_1_1_5,4.3.1,75,
H150820687,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H144420812,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H150720554,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H145020655,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncFIB(pHCM2)
H143540773,UI4692,2,1_1_2_1_1_1_5,2.2,75,
H144600665,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
H144320731,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
H142180434,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncFIB(pHCM2)
H150640535,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
H150680623,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H143540772,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
H141620542,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
H141840487,CT18,2,1_1_2_1_1_1_5,3.2.1,75,
H151400484,ERL041834,2,1_1_2_1_1_1_5,3.3.2,75,
H141820421,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
98261,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
68940,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
75985,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
83284,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
91252,CT18,2,1_1_2_1_1_1_5,3.2.2,75,
89090,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
69930,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
38434,11909_3,2,1_1_2_1_1_1_5,2.0.2,75,
83566,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
51301,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
42141,UI4692,2,1_1_2_1_1_1_5,2.2.2,75,IncFIB(pHCM2)
5933,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
13864,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
86904,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,75,
32480,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
38435,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd1,75,IncFIB(pHCM2)
91181,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
52952,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
65343,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
68667,007898,1,1_1_1_1_1_1_5,4.3.1,75,
63670,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
5932,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
14548,007898,1,1_1_1_1_1_1_5,4.3.1,75,
9469,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncFIB(pHCM2)
93507,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
37840,ERL041834,2,1_1_2_1_1_1_5,3.3,75,
23504,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
83733,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
7435,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
68941,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
9141,E98-0664_66,2,1_1_2_1_1_1_5,2.5,75,
90493,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
9242,UI4692,2,1_1_2_1_1_1_5,2.2,75,
25197,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
91253,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncHI1A
50881,ERL041834,2,1_1_2_1_1_1_5,2.0.1,75,
68666,007898,1,1_1_1_1_1_1_5,4.3.1,75,
89987,CT18,2,1_1_2_1_1_1_5,3.2.2,75,
50891,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
9468,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
56108,ST1921-06,2,1_1_2_1_1_1_5,2.3.3,75,
90484,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
85746,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
90486,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
84463,007898,1,1_1_1_1_1_1_5,4.3.1,75,
93508,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
84444,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
89091,CT18,2,1_1_2_1_1_1_5,3.2.2,75,
99081,ERL041834,2,1_1_2_1_1_1_5,3.3.2,75,
91204,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
5887,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
9193,CT18,2,1_1_2_1_1_1_5,3.2.1,75,
83732,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
5861,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
14546,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
38433,ERL041834,2,1_1_2_1_1_1_5,3.3.1,75,
91251,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
14547,ERL041834,2,1_1_2_1_1_1_5,3.3.1,75,
97875,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
90520,CT18,2,1_1_2_1_1_1_5,3.2.2,75,
5340,UI4692,2,1_1_2_1_1_1_5,2.2.2,75,
98260,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
68700,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncFIB(pHCM2)
14549,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
25270,ERL024120,2,1_1_2_1_1_1_5,2.1.7,75,
91241,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
7433,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
91240,CT18,2,1_1_2_1_1_1_5,3.2.2,75,
5902,E98-0664_66,2,1_1_2_1_1_1_5,2.5,75,
32481,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
69886,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
99753,ERL041834,2,1_1_2_1_1_1_5,3.3.2,75,
83574,H12ESR00755-001A,1,1_1_1_1_1_1_5,3,75,
56940,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
18673,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
18668,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,75,
53042,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
21852,007898,1,1_1_1_1_1_1_5,4.3.1.3,75,
56973,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
18669,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
56975,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
15251,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
82540,ERL041834,2,1_1_2_1_1_1_5,3.3,75,
15252,404Ty,2,1_1_2_1_1_1_5,3.1,75,
56974,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
53067,UI4692,2,1_1_2_1_1_1_5,2.2.2,75,
21093,007898,1,1_1_1_1_1_1_5,4.3.1,75,
18575,007898,1,1_1_1_1_1_1_5,4.3.1,75,
45205,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
15250,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
60161,007898,1,1_1_1_1_1_1_5,4.3.1,75,
18541,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
21133,E02-1180,2,1_1_2_1_1_1_5,0.0.2,75,
56972,007898,1,1_1_1_1_1_1_5,4.3.1,75,
95261,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
53052,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
56941,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
21130,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
82541,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
29314,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
97258,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
20939,E02-1180,2,1_1_2_1_1_1_5,0.0.2,75,
21873,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
15253,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
116032,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
105324,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncFIB(pHCM2)
126207,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
53075,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
122241,007898,1,1_1_1_1_1_1_5,4.3.1,75,
115988,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
107778,CT18,2,1_1_2_1_1_1_5,3.2.2,75,
130506,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
119431,UI4692,2,1_1_2_1_1_1_5,2.2.2,75,
188363,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
171342,LNT1148,1,1_1_1_1_1_1_5,4.3.1,75,
13071_1_91_NigAbujaPO575,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
13071_1_93_NigAbujaPO601,E02-1180,2,1_1_2_1_1_1_5,0.0.3,75,
13097_1_77_NigAbujaPO107,ST1921-06,2,1_1_2_1_1_1_5,2.3.1,75,IncFIA(HI1)
13097_1_78_NigAbujaPO132,ST1921-06,2,1_1_2_1_1_1_5,2.3.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
13097_1_80_NigAbujaPO227,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
13097_1_79_NigAbujaPO187,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
13097_1_74_NigAbujaPO30,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
13097_1_81_NigAbujaPO260,Ty2,1,1_1_1_1_1_1_5,4.1,75,
13097_1_84_NigAbujaPO351,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
13097_1_83_NigAbujaPO293,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
13103_1_2_NigAbujaPO771,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
13103_1_4_NigAbujaPO812,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
13103_1_6_NigAbujaPO919,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
13097_1_85_NigAbujaPO355,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
13103_1_7_NigAbujaPO1057,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
13103_1_11_NigAbujaPO1098,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
13103_1_9_NigAbujaPO1063,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
13103_1_8_NigAbujaPO1060,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
13103_1_12_NigAbujaPO1101,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
13103_1_13_NigAbujaPO1102,E02-1180,2,1_1_2_1_1_1_5,0.0.3,75,
13134_1_14_NigAbujaPO1110,Ty2,1,1_1_1_1_1_1_5,4.1,75,
13134_1_16_NigAbujaPO1131,E02-1180,2,1_1_2_1_1_1_5,0.0.3,75,
13134_1_21_NigAbujaPO1242,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
13134_1_20_NigAbujaPO1232,Ty2,1,1_1_1_1_1_1_5,4.1,75,
13134_1_18_NigAbujaPO1210,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
13134_1_25_NigAbujaPO1265,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
13134_1_23_NigAbujaPO1255,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
13134_1_24_NigAbujaPO1256,E02-1180,2,1_1_2_1_1_1_5,0.0.3,75,
