NAME,CORE MATCHES,% CORE FAMILIES,% NON-CORE,GENOME LENGTH,N50,NO. CONTIGS,NON-ATCG,% GC CONTENT
9870_8_2_Cam002399_2008,3284,100,27.2,4933663,161354,60,6,51.8
9870_8_20_Cam012898_2009,3284,100,27.1,4931854,204290,54,2,51.8
9870_8_21_Cam005196_2010,3283,100,27.5,4953755,150826,78,1,51.8
9870_8_22_Cam011361_2010,3285,100,23.9,4723558,161291,61,8,52
9870_8_23_Cam005872_2010,3285,100,27.2,4936660,206297,78,118,51.8
9870_8_24_Cam011021_2010,3284,100,27.1,4933667,161300,54,8,51.8
9870_8_25_Cam006551_2010,3285,100,27.2,4934627,171963,62,8,51.8
9870_8_26_Cam013365_2010,3284,100,27.1,4931806,204330,51,38,51.8
9870_8_27_Cam006866_2010,3284,100,27.3,4942688,171963,79,316,51.8
9870_8_28_Cam012990_2010,3284,100,27.2,4934027,206105,50,3,51.8
9870_8_3_Cam003956_2008,3284,100,27.1,4932035,204290,57,0,51.8
9870_8_30_Cam100510_2010,3278,99.8,24.1,4727531,150423,62,8,52
9870_8_32_Cam008154_2010,3285,100,27.2,4938648,204290,54,8,51.8
9870_8_33_Cam007462_2010,3285,100,27.1,4932528,204290,58,11,51.8
9870_8_34_Cam002605_2010,3284,100,27.1,4932314,161340,56,13,51.8
9870_8_35_Cam009987_2010,3284,100,27.1,4931762,217861,50,0,51.8
9870_8_36_Cam010162_2010,3284,100,27.2,4934246,204307,56,1,51.8
9870_8_37_Cam002948_2010,3282,99.9,24,4719784,143355,69,124,52
9870_8_38_Cam010972_2010,3284,100,27.2,4936618,155104,60,2,51.8
9870_8_39_Cam011187_2010,3282,99.9,27.6,4958720,144383,120,317,51.8
9870_8_4_Cam004254_2008,3284,100,27.1,4931873,155113,63,1,51.8
9870_8_40_Cam011712_2010,3284,100,27.2,4933918,161324,73,2,51.8
9870_8_41_Cam000112_2011,3284,100,27.1,4932355,172028,61,2,51.8
9870_8_42_Cam000483_2011,3284,100,27.2,4935006,161354,58,2,51.8
9870_8_43_Cam009945_2011,3289,100,27.1,4940191,204290,58,46,51.8
9870_8_44_Cam021515_2011,3285,100,27.2,4935410,153722,66,11,51.8
9870_8_45_Cam007642_2011,3284,100,27.2,4934380,185965,55,22,51.8
9870_8_46_Cam216622_2011,3283,100,27.2,4933162,153577,78,20,51.8
9870_8_47_Cam004004_2011,3284,100,27.2,4934261,161273,64,2,51.8
9870_8_48_Cam004103_2011,3284,100,27.3,4941045,149382,88,0,51.8
9870_8_49_Cam000113_2011,3284,100,27.2,4934571,157427,75,1,51.8
9870_8_5_Cam216507_2008,3283,100,25.5,4820242,161354,52,1,51.9
9870_8_50_Cam000309_2011,3284,100,27.1,4932712,161326,80,0,51.8
9870_8_51_Cam021566_2011,3282,99.9,27.2,4932856,153579,73,16,51.8
9870_8_52_Cam007445_2011,3283,100,27.1,4931885,157561,67,0,51.8
9870_8_53_Cam011215_2011,3284,100,27.1,4932615,185425,61,2,51.8
9870_8_54_Cam000374_2011,3289,100,27.2,4938703,204286,63,3,51.8
9870_8_55_Cam001522_2011,3284,100,27.1,4932245,171963,67,16,51.8
9870_8_56_Cam007660_2011,3284,100,27.1,4932645,171965,71,1,51.8
9870_8_57_Cam007792_2011,3284,100,27.1,4932257,155104,65,0,51.8
9870_8_58_Cam007930_2011,3284,100,23.9,4723258,204290,46,10,52
9870_8_59_Cam008616_2011,3284,100,27.1,4931832,185425,64,12,51.8
9870_8_60_Cam015726_2011,3284,100,27.1,4932951,204292,60,15,51.8
9870_8_61_Cam1325_2011,3285,100,24.9,4784034,172172,46,2,52.1
9870_8_62_Cam1311_2011,3284,100,27.1,4932473,206315,57,0,51.8
9870_8_63_Cam1307_2011,3284,100,27.2,4934442,185744,60,2,51.8
9870_8_64_Cam1305_2011,3284,100,27.2,4933591,186526,60,12,51.8
9870_8_65_Cam1457_2011,3284,100,27.1,4932727,186443,54,26,51.8
9870_8_66_Cam1461_2011,3284,100,27.1,4932544,161326,76,14,51.8
9870_8_67_Cam1534_2011,3290,100,27.2,4947198,204294,61,12,51.8
9870_8_68_Cam1612_2011,3284,100,27.1,4932507,161326,70,23,51.8
9870_8_69_Cam1683_2011,3283,100,27.2,4934151,153581,72,10,51.8
9870_8_7_Cam016955_2008,3284,100,27.1,4932945,161340,62,9,51.8
9870_8_70_Cam1739_2011,3284,100,27.1,4933517,204304,53,12,51.8
9870_8_71_Cam018938_2012,3282,99.9,27.2,4932970,155255,66,11,51.8
9870_8_72_Cam002759_2012,3284,100,27.1,4933154,204288,54,2,51.8
9870_8_73_Cam002043_2012,3283,100,27.2,4933642,153577,81,1,51.8
9870_8_74_Cam001846_2012,3284,100,27.1,4931861,157556,63,96,51.8
9870_8_75_Cam007197_2012,3285,100,27.1,4931953,204290,60,6,51.8
9870_8_76_Cam002175_2012,3283,100,27.2,4934373,155129,64,2,51.8
9870_8_77_Cam008606_2012,3284,100,27.2,4933571,153727,62,19,51.8
9870_8_78_Cam009077_2012,3283,100,27.1,4932681,185415,62,0,51.8
9870_8_79_Cam002473_2012,3283,100,27.2,4935248,162589,61,3,51.8
9870_8_8_Cam006312_2008,3284,100,27.1,4932264,161303,61,16,51.8
9870_8_80_Cam005183_2012,3283,100,27.2,4934174,155050,66,1,51.8
9870_8_81_Cam002529_2012,3283,100,27.1,4932777,185944,62,6,51.8
9870_8_82_Cam014301_2012,3282,99.9,27.2,4933005,155105,68,6,51.8
9870_8_83_Cam009618_2012,3289,100,27.3,4949383,204340,58,4,51.8
9870_8_84_Cam017452_2012,3283,100,27.2,4933468,161326,69,7,51.8
9870_8_85_Cam010059_2012,3284,100,27.2,4934308,153721,78,1,51.8
9870_8_86_Cam010060_2012,3289,100,27.2,4941721,153741,73,5,51.8
9870_8_87_Cam002669_2012,3283,100,24,4726192,159023,56,1,52
9870_8_88_Cam006045_2012,3283,100,27.2,4936432,153717,69,19,51.8
9870_8_89_Cam002666_2012,3283,100,27.2,4932962,161292,66,0,51.8
9870_8_9_Cam008425_2008,3283,100,25.5,4820476,206270,44,10,51.9
9870_8_91_Cam009913_2012,3283,100,27.2,4933469,155252,68,34,51.8
9870_8_93_Cam010317_2012,3283,100,27.1,4932292,161340,67,1,51.8
9870_8_94_Cam010406_2012,3283,100,27.1,4932573,153720,74,10,51.8
9953_5_10_IndoA276_2008,3284,100,24.1,4734273,171953,50,3,52
9953_5_11_IndoA277_2009,3284,100,24.1,4734788,184364,45,13,52
9953_5_12_IndoA278_2009,3284,100,24.1,4732938,185424,46,7,52
9953_5_14_IndoA281_2008,3284,100,24.5,4758644,206277,42,26,52.1
9953_5_15_IndoA282_2010,3282,99.9,24,4722346,206062,47,7,52.1
9953_5_16_IndoA283_2010,3284,100,24.1,4737819,204289,49,16,52
9953_5_17_IndoA284_2011,3284,100,23.7,4710210,172001,48,14,52.1
9953_5_18_IndoA285_2010,3284,100,24.1,4732757,153726,58,29,52
9953_5_19_IndoA286_2010,3283,100,25.2,4804146,204300,51,10,52
9953_5_2_IndoA140_2010,3284,100,24.1,4737800,156309,58,20,52
9953_5_20_IndoA287_2008,3282,99.9,24,4722776,190332,51,32,52.1
9953_5_22_IndoA340_2010,3261,99.3,24.5,4721237,159900,214,801,52
9953_5_23_IndoA341_2008,3284,100,21.8,4595642,185425,49,1,52.2
9953_5_26_IndoA344-1st_2010,3280,99.9,24,4724906,202778,49,2,52
9953_5_27_IndoA347_2007,3284,100,24.1,4737199,204297,52,10,52
9953_5_28_IndoA348_2012,3263,99.4,23.2,4647145,194699,165,254,52
9953_5_29_IndoA350_2010,3283,100,25.2,4805182,198446,59,69,52
9953_5_3_IndoA268_2009,3284,100,24.1,4732774,206092,54,18,52
9953_5_30_IndoA352_2010,3284,100,23.7,4708917,206310,44,20,52.1
9953_5_31_IndoA354_2011,3284,100,23.7,4710087,193056,53,38,52.1
9953_5_33_IndoA356_2010,3284,100,24.1,4737370,206430,45,13,52
9953_5_34_IndoA357_2009,3283,100,21.8,4595767,185814,46,3,52.2
9953_5_35_IndoA358_2009,3284,100,24.1,4732601,170510,50,0,52
9953_5_36_IndoA359_2010,3282,99.9,24,4723044,204308,47,5,52.1
9953_5_37_IndoA360_2009,3285,100,24.1,4734905,206104,45,15,52
9953_5_38_IndoA363_2009,3284,100,21.8,4594812,191421,52,34,52.2
9953_5_39_IndoA365_2007,3284,100,22.1,4614110,206485,44,24,52.1
9953_5_40_IndoA366_2009,3282,99.9,25.3,4805055,172459,59,33,52
9953_5_41_IndoA368_2009,3284,100,24.1,4737755,207111,50,0,52
9953_5_42_IndoA369_2008,3279,99.8,24.1,4725099,146332,52,17,52
9953_5_43_IndoA370_2010,3283,99.9,24,4723514,219090,47,5,52.1
9953_5_44_IndoA373_2008,3284,100,24.1,4737335,217766,53,1,52
9953_5_45_IndoA374_2008,3285,100,24.1,4733322,206308,44,1,52
9953_5_46_IndoA375_2005,3284,100,22,4608517,185801,52,19,52.1
9953_5_48_IndoA377_2010,3259,99.2,22,4573726,204302,42,2,52.1
9953_5_49_IndoA378_2008,3283,100,25.6,4831345,153738,68,32,51.9
9953_5_5_IndoA271_2009,3284,100,24.1,4733424,185670,54,11,52
9953_5_50_IndoA379_2010,3280,99.9,24.2,4734046,149652,77,1,52
9953_5_51_IndoA380_2006,3284,100,23.7,4709521,185425,47,28,52.1
9953_5_52_IndoA382_2009,3284,100,22,4608216,185163,52,20,52.1
9953_5_53_IndoA385_2012,3283,100,24.1,4734903,152637,68,4,52
9953_5_54_IndoA389_2006,3284,100,24.1,4737844,204339,48,20,52
9953_5_55_IndoA390_2007,3279,99.8,24.1,4725113,172037,55,3,52
9953_5_56_IndoA392_2010,3284,100,24.1,4734015,206314,44,13,52
9953_5_57_IndoA394_2007,3284,100,24.2,4738624,204340,49,27,52
9953_5_58_IndoA395_2009,3283,100,24.1,4733448,119713,80,25,52
9953_5_59_IndoA396_2009,3285,100,24.1,4733912,206316,40,2,52
9953_5_6_IndoA272_2010,3284,100,24,4732177,217715,43,1,52
9953_5_60_IndoA399_2009,3282,99.9,24.2,4737115,206086,75,4,52.1
9953_5_61_LaoKM1646_2010,3284,100,25.2,4803440,203743,41,0,52.1
9953_5_62_LaoKM1647_2010,3284,100,25.2,4802730,206289,40,1,52.1
9953_5_63_LaoKM1648_2010,3284,100,25.2,4803241,220008,39,1,52.1
9953_5_64_LaoLNT1197_2009,3284,100,23.8,4716635,204211,39,1,52.1
9953_5_65_LaoLNT12_2007,3284,100,24.2,4741721,206310,42,6,52.1
9953_5_66_LaoLNT13_2007,3284,100,24.2,4743218,206278,42,13,52.1
9953_5_67_LaoLNT1339_2010,3283,100,24.7,4769087,206304,41,31,52.1
9953_5_68_LaoLNT1360_2010,3285,100,25,4794285,206322,40,2,52.1
9953_5_69_LaoLNT1365_2010,3285,100,23.8,4717765,206307,41,14,52.1
9953_5_7_IndoA273_2009,3284,100,24.1,4733194,162321,50,1,52
9953_5_70_LaoLNT1367-3_2010,3284,100,23.8,4716805,204212,42,1,52.1
9953_5_71_LaoLNT1374_2010,3284,100,23.5,4698459,206310,45,38,52.1
9953_5_72_LaoLNT1377_2010,3284,100,23.8,4717092,206316,45,24,52.1
9953_5_73_LaoLNT1378_2010,3284,100,23.5,4698531,206310,47,20,52.1
9953_5_74_LaoLNT1426_2010,3284,100,24.2,4744134,206331,46,12,52.1
9953_5_75_LaoLNT1497_2010,3284,100,24.2,4741969,217673,41,39,52.1
9953_5_76_LaoLNT1480_2010,3284,100,23.5,4700938,204301,42,16,52.1
9953_5_77_LaoLNT1516_2010,3284,100,23.5,4699107,204293,41,1,52.1
9953_5_78_LaoLNT1542_2010,3284,100,23.5,4699177,217696,43,2,52.1
9953_5_8_IndoA274_2006,3284,100,23.7,4710018,184120,48,22,52.1
9953_5_80_LaoLNT266_2008,3283,100,24.2,4741170,206272,42,1,52.1
9953_5_81_LaoLNT279_2008,3284,100,24.6,4768536,171951,46,1,52.1
9953_5_82_LaoLNT330_2008,3284,100,25,4793537,173580,44,0,52.1
9953_5_83_LaoLNT366_2008,3283,100,25.2,4804100,206322,40,5,52.1
9953_5_84_LaoLNT375_2008,3284,100,25.2,4805696,204298,43,40,52.1
9953_5_85_LaoLNT565_2008,3284,100,24.3,4750130,204294,49,3,52.1
9953_5_86_LaoLNT609_2008,3284,100,24.3,4744042,171923,50,3,52.1
9953_5_87_LaoLNT659_2008,3284,100,24.6,4769910,204287,45,19,52.1
9953_5_88_LaoLNT662_2008,3285,100,23.9,4722959,206089,44,4,52.1
9953_5_89_LaoLNT666_2008,3284,100,24.2,4742820,171949,50,39,52.1
9953_5_9_IndoA275_2009,3281,99.9,24.2,4733232,149382,81,33,52
9953_5_90_LaoLNT670_2008,3283,99.9,23.6,4700253,206304,42,3,52.1
9953_5_91_LaoLNT705_2008,3283,100,24.1,4733123,205963,45,7,52
9953_5_92_LaoLNT72_2007,3284,100,24.9,4787727,206341,42,1,52.1
9953_5_93_LaoLNT722_2008,3284,100,24.2,4742761,206075,47,20,52.1
9STY143D26_AL513382,3281,99.9,25.2,4804852,175904,167,241,52
AM-39555,3282,99.9,23.8,4713151,149450,57,1000,52.1
AM-39738,3282,99.9,23.8,4712710,153659,55,700,52.1
AM-51471,3282,99.9,23.8,4712952,150725,57,800,52.1
B10038,3284,100,23.9,4722021,217833,35,11,52
B10072,3284,100,23.7,4709279,217804,40,102,52.1
B10176,3281,99.9,21.5,4579159,206327,41,2,52.1
B10341,3283,100,23.9,4722368,217881,37,63,52
B1043,3240,98.7,23.6,4652197,206298,40,314,52.1
B10705,3283,100,23.1,4671084,206317,38,106,52.1
B10778,3284,100,23.9,4722277,204298,38,130,52
B10807,3281,99.9,23.9,4717259,204300,40,1,52
B10835,3289,99.9,24.8,4779042,223030,49,8,52.1
B1086,3283,100,23.6,4698525,217825,41,91,52.1
B11552,3281,99.9,21.8,4591187,210473,39,572,52.1
B1158,3282,99.9,23.9,4722020,210483,39,638,52
B1169,3284,100,23.9,4722437,217881,41,1,52
B11867,3282,99.9,23.9,4721551,204293,44,1,52
B11991,3284,100,23.9,4722478,207343,40,1,52
B12078,3284,100,23.9,4722456,206321,40,10,52
B1211,3282,99.9,23.7,4710791,206304,40,11,52.1
B12178,3283,99.9,24,4726126,207343,46,3,52.1
B12203,3283,100,23.9,4721287,204296,41,594,52
B12332,3285,100,23.3,4684808,204300,42,2,52.1
B1242,3283,100,21.7,4590379,204301,42,0,52.1
B12458,3282,99.9,23.9,4721875,206327,41,336,52
B1250,3265,99.4,23.9,4697769,204300,36,0,52
B12549,3283,100,23.9,4721683,204297,44,0,52
B1273,3239,98.6,23.7,4652800,207480,42,177,52.1
B12730,3284,100,24.3,4745380,204301,43,1,52.1
B12774,3283,100,23.9,4722036,206321,41,2,52
B1280,3283,100,23.7,4710077,206327,40,78,52.1
B12868,3284,100,23.9,4723526,204294,42,91,52.1
B13393,3255,99.1,21.6,4559095,210480,35,98,52.1
B1343,3282,99.9,24.2,4739409,204300,46,103,52.1
B13459,3282,99.9,24,4721974,202038,44,812,52
B13541,3283,100,23.9,4721208,213664,36,304,52
B13642,3283,100,23.9,4723019,204297,41,2,52
B13711,3281,99.9,24,4721094,217835,38,741,52
B14066,3283,100,23.4,4688496,207351,41,975,52.1
B1421,3282,99.9,23.3,4684318,206329,39,323,52.1
B14483,3282,99.9,24,4721769,206295,38,438,52
B1461,3283,100,23.9,4723072,235614,40,0,52
B1466,3283,100,23.9,4721658,206321,40,51,52
B14686,3285,100,24.1,4734323,206322,41,161,52
B14724,3282,99.9,24,4721442,206315,40,651,52
B14837,3282,99.9,24,4721228,204450,41,278,52
B15481,3281,99.9,24,4723100,206315,38,53,52
B15500,3282,99.9,24,4725546,206321,41,218,52
B15765,3284,100,24.4,4753275,210456,40,62,52
B16040,3283,100,23.9,4722309,204298,41,333,52
B16078,3281,99.9,23.9,4719770,206321,43,0,52
B16811,3282,99.9,25.7,4831292,181248,47,362,52
B16925,3282,99.9,24,4721800,204399,44,349,52
B17300,3282,99.9,24,4720991,217882,38,0,52
B1780,3282,99.9,24,4722719,206327,43,118,52
B1781,3283,100,25.1,4800742,204296,45,66,51.9
B18119,3284,100,25.6,4832605,186799,41,12,52
B18669,3288,99.9,24.9,4780539,223657,45,433,52.1
B18815,3283,100,23.9,4722595,204293,41,2,52
B1896,3282,99.9,23.9,4724595,204350,45,12,52
B1897,3284,100,26.8,4911804,185965,46,68,51.8
B19224,3282,99.9,24,4721458,210450,40,215,52
B19245,3283,100,21.8,4590578,206321,40,160,52.1
B19527,3284,100,23.9,4723466,204296,41,2,52
B19593,3282,99.9,25.8,4831568,217868,42,448,52
B20097,3284,100,23.9,4723405,217881,39,1,52
B20113,3284,100,23.9,4723781,204300,44,12,52
B2033,3280,99.9,27,4911280,186178,50,634,51.8
B20437,3283,100,23.9,4725205,204354,46,0,52
B20594,3282,99.9,24,4721759,206315,37,575,52
B21466,3283,100,21.7,4591402,206274,40,14,52.1
B2149,3277,99.8,23.4,4677281,217867,37,116,52.1
B2186,3280,99.9,24.1,4720248,210495,39,394,52
B2187,3283,100,23.9,4720739,206315,39,250,52
B22053,3283,100,23.9,4721765,204289,40,1,52
B2207,3282,99.9,24,4722131,206321,41,542,52
B22096,3283,100,23.9,4721091,206273,37,324,52
B2220,3283,100,23.7,4708730,204366,39,0,52.1
B22376,3284,100,23.9,4722788,206327,40,313,52
B22596,3282,99.9,24,4723267,204359,37,617,52
B22867,3281,99.9,24,4721509,204296,40,550,52
B23530,3282,99.9,24,4722287,206315,43,357,52
B23546,3279,99.8,23.7,4697123,172044,49,1,52.1
B2387,3283,100,23.9,4724834,206328,44,2,52
B24099,3282,99.9,23.9,4721775,206327,40,150,52
B24112,3286,100,23.9,4721621,217881,42,2,52.1
B2429,3283,100,23.9,4721825,206315,38,1,52
B24497,3283,100,21.8,4592337,206321,37,334,52.1
B24872,3283,100,23.9,4722557,206315,42,12,52
B25055,3282,99.9,23.9,4722754,206319,39,345,52
B25393,3284,100,24.4,4753253,217881,37,0,52
B2553,3283,100,25.3,4812327,206335,37,107,51.9
B25753,3283,100,24,4722405,204400,43,130,52
B2599,3284,100,23.9,4724610,173373,42,0,52
B26511,3283,100,23.9,4721918,206315,45,13,52
B26659,3284,100,23.9,4724090,206327,39,1,52
B2717,3283,100,25.4,4816862,210501,39,207,51.9
B2848,3220,98.1,23.9,4637117,250170,38,31,52.1
B29,3275,99.7,23.5,4677413,206327,47,874,52.1
B30492,3284,100,24.4,4754313,206850,44,4,52
B30500,3282,99.9,24,4721832,206321,41,308,52
B3061,3282,99.9,23.3,4683567,206323,40,1044,52.1
B3083,3282,99.9,24.1,4728175,204313,42,131,52
B31350,3283,100,22.9,4660191,206315,38,120,52.1
B3210,3285,100,24.1,4734877,206696,40,570,52
B32375,3279,99.8,24.5,4748669,173713,60,341,52
B3273,3283,100,23.9,4722429,206321,41,332,52
B3293,3282,99.9,24,4722819,206315,38,324,52
B3309,3283,100,27,4922991,204424,49,91,51.8
B33278,3284,100,25.6,4831146,206836,41,318,52
B33353,3283,100,25.4,4817203,204300,46,0,51.9
B33930,3283,100,23.9,4723360,210501,40,469,52
B3400,3283,100,23.8,4713063,217869,39,520,52.1
B3474,3280,99.9,27.3,4935009,186861,53,403,51.8
B3517,3284,100,23.9,4723156,210486,42,19,52
B359,3282,99.9,23.9,4723278,206315,41,351,52
B37490,3283,100,23.9,4721300,207347,41,150,52
B3803,3281,99.9,24.2,4730697,186028,42,277,52
B3848,3283,100,24.3,4743834,186256,47,2,52.1
B3905,3226,98.2,23.7,4614497,204303,45,531,52.1
B3908,3283,100,23.3,4684879,206329,40,1,52.1
B3918,3283,100,23.3,4684416,206323,42,162,52.1
B39348,3281,99.9,26,4852496,206315,45,707,52
B39403,3254,99.1,24,4699359,186140,43,144,52.1
B4016,3283,100,27.2,4935310,198315,53,8,51.8
B40414,3283,100,23.3,4683875,206298,40,334,52.1
B4129,3283,100,24.7,4774795,204300,46,1,52
B415,3283,100,23.7,4710897,217881,36,171,52
B4306,3282,99.9,23.9,4722335,206327,41,327,52
B4375,3283,100,24,4723607,206321,40,163,52
B4393,3282,99.9,24,4723754,204350,40,651,52
B4532,3282,99.9,23.7,4710417,206080,40,21,52.1
B4589,3283,100,24,4724846,186180,43,144,52
B4595,3282,99.9,27.3,4932733,204285,55,760,51.8
B4636,3247,98.9,24.3,4705963,220707,42,0,52.1
B4712,3283,100,23.9,4722650,217882,39,319,52
B4760,3284,100,27.2,4934363,204290,50,257,51.8
B4812,3283,100,27.2,4933836,204302,50,453,51.8
B4878,3283,100,24.7,4773965,210460,41,0,52
B5039,3283,100,23.7,4709940,206270,43,49,52.1
B5087,3283,100,26.1,4861113,206320,51,80,52
B5563,3279,99.8,23.5,4691979,201578,42,0,52.1
B5606,3282,99.9,27.2,4934139,204295,51,847,51.8
B5753,3280,99.9,23.4,4686756,206322,41,315,52.1
B5782,3282,99.9,23.3,4682490,218008,39,18,52.1
B5801,3282,99.9,24,4721975,206321,39,412,52
B6327,3283,100,27.3,4933582,204300,51,325,51.8
B6525,3280,99.9,24.1,4722360,217866,37,279,52
B6570,3283,100,23.9,4724358,186228,43,1,52
B6693,3283,99.9,23.9,4722864,217869,42,1,52
B6855,3283,100,25.9,4852220,210501,48,1,52
B686,3284,100,23.9,4721969,206321,40,1,52
B6892,3284,100,24.3,4747186,210501,43,41,52.1
B6951,3284,100,27.2,4935454,167065,63,2,51.8
B6996,3281,99.9,22,4600619,206103,39,357,52.1
B712,3278,99.8,23.6,4690807,206292,41,386,52.1
B7167,3281,99.9,23.9,4719123,206321,42,0,52
B7204,3283,100,23.9,4722086,217881,40,0,52
B7417,3282,99.9,24,4722576,206321,39,321,52
B7488,3282,99.9,24,4722460,207918,41,357,52
B7618,3284,100,23.9,4722379,217881,38,1,52
B774,3283,100,23.3,4684339,206323,40,96,52.1
B7819,3281,99.9,24.2,4737362,206280,44,1,52.1
B7830,3282,99.9,24.3,4739187,204387,43,163,52.1
B7929,3285,100,24.1,4733476,204297,42,38,52
B8063,3283,100,24.6,4761622,206321,42,150,51.9
B8081,3277,99.8,23.4,4674842,206322,41,1,52.1
B812,3282,99.9,23.9,4722091,204296,46,169,52
B8257,3283,100,23.3,4682107,210760,39,329,52.1
B8340,3282,99.9,27.2,4931759,204413,50,476,51.8
B8541,3284,100,27.2,4935888,204302,52,22,51.8
B8629,3283,100,23.9,4723582,198310,43,1,52
B8677,3282,99.9,23.7,4709767,204289,47,313,52
B8746,3279,99.8,27.4,4934388,204302,52,952,51.8
B8784,3282,99.9,24,4722296,217881,41,355,52
B8794,3276,99.8,27.4,4935505,185425,60,479,51.8
B8802,3283,100,25.4,4817017,206793,41,913,51.9
B8880,3272,99.6,27.3,4921273,173332,61,111,51.8
B8927,3282,99.9,27.2,4934425,186168,48,1,51.8
B896,3284,100,23.9,4722977,204298,45,0,52
B9330,3284,100,24.1,4733314,210475,45,22,52
B9365,3283,100,23.9,4715765,196353,43,559,52.1
B941,3283,100,21.7,4590881,206315,39,132,52.1
B95,3282,99.9,27.2,4934278,185843,51,158,51.8
B9577,3282,99.9,24,4722458,206321,36,166,52
B9604,3283,100,23.9,4721432,206321,41,21,52
BA1321,3283,100,24,4724321,204412,40,111,52
BA2820,3283,100,24.5,4755738,204445,44,349,52
BA7428,3284,100,24.4,4754177,206334,40,1,52
BA7569,3284,100,24.4,4754083,206321,43,0,52
bfk01783,3275,99.7,24.8,4752011,204286,46,3949,52.1
bkf00126,3274,99.6,24.5,4724915,210481,43,5451,52.1
bkf001628,3278,99.8,24.5,4748598,204326,57,3640,52.1
bkf00258,3277,99.8,24.3,4731885,217825,46,5282,52
bkf00319,3278,99.8,24.5,4735736,204297,49,4437,52.1
bkf01043,3276,99.8,23.7,4694349,206303,39,3510,52.1
bkf01146,3279,99.8,24.3,4733102,206372,48,4255,52
bkf01464,3277,99.7,24.2,4723735,204297,48,2463,52.1
bkf01465,3270,99.6,24.3,4731595,206308,45,2613,52
bkf01493,3278,99.8,24.3,4733360,185571,51,3300,52.1
bkf01613,3278,99.8,24.3,4726423,204297,47,3391,52.1
bkf01660,3278,99.8,24.3,4725307,217833,45,2972,52.1
bkf01755,3282,99.9,24.4,4748337,204293,56,2148,52.1
bkf01760,3273,99.6,24.5,4725789,205966,49,4617,52.1
BP200,3283,100,24,4723875,204407,45,638,52
BP2343,3282,99.9,24,4722759,206321,42,371,52
BP2397,3284,100,22.3,4622826,206327,37,1,52.1
BP2608,3285,100,24.1,4734885,208612,38,3,52
BP2899,3283,100,23.9,4722691,217881,39,1,52
BP3206,3280,99.9,24,4722252,205098,42,128,52
BV145,3283,100,23.9,4722908,204302,44,15,52
E98-3139,3299,100,22.8,4675865,3003486,6,0,52.1
ERS3348134,3284,100,24.5,4759714,223282,36,58,52
ERS3348156,3284,100,24.5,4760875,223282,36,5,52
ERS3348157,3284,100,24.5,4760261,218051,37,3,52
ERS3348158,3284,100,24.5,4760051,217951,34,77,52
ERS3348160,3284,100,24.5,4760775,217967,37,2,52
ERS3348167,3284,100,25.7,4837656,223282,35,49,52
ERS3348176,3284,100,24,4728489,217956,37,72,52
ERS1115626,3283,100,27.3,4941303,217881,46,129,51.8
ERS1115627,3283,100,24.1,4733735,217879,41,140,52
ERS1115628,3283,100,24.1,4732328,217881,42,13,52
ERS1115629,3283,100,24.1,4733427,217879,42,20,52
ERS1115630,3283,100,27.3,4941922,217881,49,285,51.8
ERS1115631,3283,99.9,24.1,4732417,217878,42,12,52
ERS1115632,3283,100,24.1,4734002,217881,43,49,52
ERS1115633,3283,100,27.2,4935906,217881,46,34,51.9
ERS1115634,3283,100,24.1,4733274,217881,44,0,52
ERS1115635,3283,100,24,4726318,217881,40,83,52
ERS1115636,3283,100,24,4727916,217881,39,122,52
ERS1115637,3283,100,24.1,4735268,217881,40,164,52
ERS1115638,3283,100,27.3,4942241,222130,50,120,51.8
ERS1115639,3283,100,27.3,4941927,217881,49,1,51.8
ERS1115640,3284,100,24,4726509,217881,45,1,52
ERS1115641,3283,100,24.1,4733888,217880,40,32,52
ERS1115642,3284,100,24.1,4733876,222126,37,41,52
ERS1115643,3284,100,24.1,4734599,217877,41,44,52
ERS1115644,3283,100,27.3,4940267,217881,45,122,51.8
ERS1115645,3283,100,24.1,4735136,217881,41,57,52
ERS1115646,3283,100,24.1,4732974,210501,42,170,52
ERS1115647,3284,100,24.1,4733203,210501,41,151,52
ERS1115648,3283,100,24.1,4734360,217833,43,164,52
ERS1115649,3283,100,24.1,4734477,217881,42,32,52
ERS1115650,3284,100,24.1,4734738,222659,40,84,52
ERS1115651,3283,100,24.1,4733936,217881,45,163,52
ERS1115652,3284,100,24.1,4735316,222977,41,121,52
ERS1115653,3283,100,24,4726561,217880,40,1,52
ERS1115654,3284,100,24.1,4734996,217881,42,49,52
ERS1115655,3283,100,27.3,4942298,210501,50,68,51.8
ERS758901,3281,99.9,22.9,4655174,172058,49,69,52.1
ERS758905,3283,99.9,23.8,4714076,210496,46,49,52.1
ERS758908,3282,99.9,22.9,4657379,202751,45,24,52.1
ERS758913,3282,99.9,23.8,4715815,210497,48,21,52.1
ERS758915,3282,99.9,23.8,4715376,206336,51,2,52.1
ERS758920,3282,99.9,23.7,4706111,210497,38,5,52.1
ERS758924,3280,99.9,23.9,4716259,209627,52,22,52.1
ERS758925,3282,99.9,23.8,4714785,217171,45,4,52.1
ERS758927,3282,99.9,23.8,4711728,217683,44,41,52.1
ERS758931,3281,99.9,23.9,4715810,209618,49,33,52.1
ERS758932,3282,99.9,23.8,4714990,217681,41,26,52.1
eth00410,3271,99.6,24,4695866,204290,43,6699,52.1
eth00717,3282,99.9,23.7,4709427,206182,44,3102,52.1
