NAME,Ampicillin,Broad-Spectrum Cephalosporins,Chloramphenicol,Ciprofloxacin,Sulfonamides,Trimethoprim,Co-Trimoxazole,Tetracycline,Azithromycin,Colistin,Meropenem
678552,0,0,0,0,0,0,0,0,0,0,0
759413,0,0,0,1,0,0,0,0,0,0,0
786653,0,0,0,1,0,0,0,0,0,0,0
808189,0,0,0,0,0,0,0,0,0,0,0
820087,0,0,0,1,0,0,0,0,0,0,0
657282,0,0,0,1,0,0,0,0,0,0,0
768784,0,0,0,1,0,0,0,0,0,0,0
833283,0,0,0,1,0,0,0,0,0,0,0
697898,1,0,1,1,1,1,1,0,0,0,0
821164,1,0,1,1,1,1,1,0,0,0,0
808819,1,0,1,1,1,1,1,0,0,0,0
751533,0,0,0,1,0,0,0,0,0,0,0
749390,0,0,0,1,0,0,0,0,0,0,0
673629,1,0,1,1,1,1,1,0,0,0,0
853969,0,0,0,1,0,0,0,0,0,0,0
603273,0,0,0,0,0,0,0,0,0,0,0
806326,0,0,0,1,0,0,0,0,0,0,0
811045,0,0,0,1,0,0,0,0,0,0,0
821165,0,0,0,1,0,0,0,0,0,0,0
692560,0,0,0,1,0,0,0,0,0,0,0
818986,0,0,0,0,0,0,0,0,0,0,0
863398,0,0,0,1,0,0,0,0,0,0,0
659387,0,0,0,1,0,0,0,0,0,0,0
781842,1,0,1,1,1,1,1,0,0,0,0
798440,0,0,0,1,0,0,0,0,0,0,0
835830,0,0,0,1,0,0,0,0,0,0,0
723824,0,0,1,1,1,1,1,0,0,0,0
773733,0,0,0,1,0,0,0,0,0,0,0
785006,0,0,0,1,0,0,0,0,0,0,0
821070,1,0,1,1,1,1,1,0,0,0,0
915407,1,1,1,1,1,1,1,0,0,0,0
818985,1,0,1,1,1,1,1,0,0,0,0
859967,0,0,0,1,0,0,0,0,0,0,0
834318,0,0,0,1,0,0,0,0,0,0,0
728746,0,0,0,0,0,0,0,0,0,0,0
751277,0,0,0,1,0,0,0,0,0,0,0
815592,0,0,0,1,0,0,0,0,0,0,0
790462,1,0,0,1,1,0,0,0,0,0,0
794715,1,0,1,1,1,1,1,0,0,0,0
553786,1,0,1,1,1,1,1,0,0,0,0
818192,0,0,0,1,0,0,0,0,0,0,0
674359,0,0,0,1,0,0,0,0,0,0,0
712247,0,0,0,1,0,0,0,0,0,0,0
735588,0,0,0,1,0,0,0,0,0,0,0
804503,0,0,1,1,1,1,1,0,0,0,0
671938,0,0,0,1,0,0,0,0,0,0,0
859986,1,0,0,1,1,1,1,1,0,0,0
723825,0,0,0,1,0,0,0,0,0,0,0
790463,0,0,0,1,0,0,0,0,0,0,0
860039,0,0,0,1,0,0,0,0,0,0,0
745852,0,0,0,1,0,0,0,0,0,0,0
804499,1,0,1,1,1,1,1,0,0,0,0
812345,1,0,1,1,1,1,1,0,0,0,0
543905,0,0,0,1,0,0,0,0,0,0,0
668824,0,0,0,1,0,0,0,0,0,0,0
839250,0,0,0,1,0,0,0,0,0,0,0
527527,0,0,0,1,0,0,0,0,0,0,0
721699,0,0,0,1,0,0,0,0,0,0,0
708227,1,0,1,1,1,1,1,0,0,0,0
720119,0,0,0,1,0,0,0,0,0,0,0
800599,0,0,0,1,0,0,0,0,0,0,0
680530,0,0,0,1,0,0,0,0,0,0,0
516873,0,0,0,1,0,0,0,0,0,0,0
731827,0,0,0,1,0,0,0,0,0,0,0
832732,1,0,1,1,1,1,1,0,0,0,0
539023,0,0,0,0,0,0,0,0,0,0,0
670218,1,0,1,1,1,1,1,0,0,0,0
746796,0,0,0,1,0,0,0,0,0,0,0
707192,0,0,0,1,0,0,0,0,0,0,0
568312,0,0,0,1,0,0,0,0,0,0,0
674360,0,0,0,1,0,0,0,0,0,0,0
811046,1,0,1,1,1,1,1,0,0,0,0
769806,0,0,0,1,0,0,0,0,0,0,0
851912,1,0,1,1,1,1,1,0,0,0,0
806073,0,0,1,1,1,1,1,0,0,0,0
814350,1,0,1,1,1,1,1,0,0,0,0
681344,1,0,1,1,1,1,1,0,0,0,0
814338,1,0,1,1,1,1,1,1,0,0,0
703181,1,0,1,1,1,1,1,0,0,0,0
728752,1,1,1,1,1,1,1,0,0,0,0
780222,1,0,1,1,1,1,1,1,0,0,0
641006,0,0,0,1,0,0,0,0,0,0,0
802698,0,0,0,1,0,0,0,0,0,0,0
721594,0,0,0,1,0,0,0,0,0,0,0
620447,0,0,0,1,0,0,0,0,0,0,0
542051,0,0,0,1,0,0,0,0,0,0,0
720118,0,0,0,1,0,0,0,0,0,0,0
839933,0,0,0,1,0,0,0,0,0,0,0
841461,1,0,1,1,1,1,1,0,0,0,0
758749,0,0,0,1,0,0,0,0,0,0,0
810027,0,0,0,1,0,0,0,0,0,0,0
824491,0,0,0,1,0,0,0,0,0,0,0
526160,0,0,0,1,0,0,0,0,0,0,0
802813,0,0,1,1,1,1,1,0,0,0,0
828277,0,0,0,1,0,0,0,0,0,0,0
503452,1,1,0,1,0,0,0,0,0,0,0
573176,0,0,0,1,0,0,0,0,0,0,0
802759,0,0,0,1,0,0,0,0,0,0,0
814336,1,0,1,1,1,1,1,0,0,0,0
826388,0,0,0,1,0,0,0,0,0,0,0
686767,0,0,0,1,0,0,0,0,0,0,0
751528,0,0,0,1,0,0,0,0,0,0,0
707187,1,0,1,1,1,1,1,0,0,0,0
811048,0,0,1,1,1,1,1,0,0,0,0
804498,1,0,1,1,1,1,1,0,0,0,0
815590,0,0,0,1,0,0,0,0,0,0,0
680526,0,0,0,1,0,0,0,0,0,0,0
683162,0,0,0,0,0,0,0,0,0,0,0
752170,0,0,0,1,0,0,0,0,0,0,0
735122,0,0,0,1,0,0,0,0,0,0,0
709076,0,0,0,1,0,0,0,0,0,0,0
841381,0,0,0,1,0,0,0,0,0,0,0
699766,1,0,0,1,1,0,0,0,0,0,0
780210,0,0,0,1,0,0,0,0,0,0,0
839263,0,0,1,1,1,1,1,0,0,0,0
788281,1,0,1,1,1,1,1,0,0,0,0
660433,0,0,0,1,0,0,0,0,0,0,0
832733,0,0,0,1,0,0,0,0,0,0,0
745853,0,0,0,1,0,0,0,0,0,0,0
823471,0,0,0,1,0,0,0,0,0,0,0
773645,0,0,0,1,0,0,0,0,0,0,0
675733,0,0,0,1,0,0,0,0,0,0,0
751281,0,0,0,1,0,0,0,0,0,0,0
538442,0,0,0,1,0,0,0,0,0,0,0
749384,0,0,0,0,0,0,0,0,0,0,0
568393,0,0,0,1,0,0,0,0,0,0,0
740077,1,0,1,1,1,1,1,0,0,0,0
511657,0,0,0,1,0,0,0,0,0,0,0
510184,1,0,1,1,1,1,1,0,0,0,0
735872,1,0,0,1,1,0,0,0,0,0,0
747854,1,1,1,1,1,1,1,0,0,0,0
823529,0,0,0,1,0,0,0,0,0,0,0
818979,1,0,1,1,1,1,1,0,0,0,0
808872,0,0,0,1,0,0,0,0,0,0,0
621381,0,0,0,1,0,0,0,0,0,0,0
323080,0,0,0,1,0,0,0,0,0,0,0
841382,0,0,0,1,0,0,0,0,0,0,0
728773,1,0,1,1,1,1,1,0,0,0,0
850031,0,0,0,1,0,0,0,0,0,0,0
720116,0,0,1,1,1,1,1,0,0,0,0
712528,0,0,0,1,0,0,0,0,0,0,0
730777,1,0,1,1,1,1,1,0,0,0,0
674361,0,0,0,1,0,0,0,0,0,0,0
720113,1,0,1,1,1,1,1,0,0,0,0
520489,0,0,0,1,0,0,0,0,0,0,0
785009,0,0,0,1,0,0,0,0,0,0,0
861122,0,0,0,1,0,0,0,0,0,0,0
814923,0,0,0,1,0,0,0,0,0,0,0
827034,0,0,0,1,0,0,0,0,0,0,0
688984,0,0,0,1,0,0,0,0,0,0,0
613095,0,0,0,1,0,0,0,0,0,0,0
735874,1,0,1,1,1,1,1,0,0,0,0
735089,0,0,0,1,0,0,0,0,0,0,0
18NP_318,0,0,0,1,0,0,0,0,0,0,0
2019,0,0,0,1,0,0,0,0,1,0,0
1997,0,0,0,1,0,0,0,0,1,0,0
2004,0,0,0,1,0,0,0,0,1,0,0
UJ19A,0,0,0,0,0,0,0,0,0,0,0
ST1718G,0,0,0,0,0,0,0,0,0,0,0
ST7833G,0,0,0,0,0,0,0,0,0,0,0
UJ6G,0,0,0,0,0,0,0,0,0,0,0
TS850A,0,0,0,0,0,0,0,0,0,0,0
ST17056A,0,0,0,0,0,0,0,0,0,0,0
ST18820A,0,0,0,0,0,0,0,0,0,0,0
ST18652A,0,0,0,0,0,0,0,0,0,0,0
UJ212G,0,0,0,0,0,0,0,0,0,0,0
UJ212A,0,0,0,0,0,0,0,0,0,0,0
ST17056G,0,0,0,0,0,0,0,0,0,0,0
TS185A,0,0,0,0,0,0,0,0,0,0,0
UJ6A,0,0,0,0,0,0,0,0,0,0,0
ST13008G,0,0,0,0,0,0,0,0,0,0,0
YB352,0,0,0,0,0,0,0,0,0,0,0
TS797A,0,0,0,0,0,0,0,0,0,0,0
TS285A,0,0,0,0,0,0,0,0,0,0,0
ST64G,0,0,0,0,0,0,0,0,0,0,0
TS28A,0,0,0,0,0,0,0,0,0,0,0
ST17566A,0,0,0,0,0,0,0,0,0,0,0
ST10097A,0,0,0,0,0,0,0,0,0,0,0
ST10373G,0,0,0,0,0,0,0,0,0,0,0
UJ409A,0,0,0,0,0,0,0,0,0,0,0
ST19024A,0,0,0,0,0,0,0,0,0,0,0
UJ208A,0,0,0,0,0,0,0,0,0,0,0
UJ185G,0,0,0,0,0,0,0,0,0,0,0
ST15034G,0,0,0,0,0,0,0,0,0,0,0
ST16451G,0,0,0,0,0,0,0,0,0,0,0
ST2288A,0,0,0,0,0,0,0,0,0,0,0
ST3933G,0,0,0,0,0,0,0,0,0,0,0
YB559,0,0,0,0,0,0,0,0,0,0,0
UJ185A,0,0,0,0,0,0,0,0,0,0,0
TS876A,0,0,0,0,0,0,0,0,0,0,0
UJ5G,0,0,0,0,0,0,0,0,0,0,0
UJ164A,0,0,0,0,0,0,0,0,0,0,0
ST19027G,0,0,0,0,0,0,0,0,0,0,0
ST16015G,0,0,0,0,0,0,0,0,0,0,0
YB611,0,0,0,0,0,0,0,0,0,0,0
ST11789A,0,0,0,0,0,0,0,0,0,0,0
ST76A,0,0,0,0,0,0,0,0,0,0,0
YB366,0,0,0,0,0,0,0,0,0,0,0
BKQMKT,1,0,1,0,1,1,1,0,0,0,0
BHADIG,1,0,1,0,1,1,1,0,0,0,0
BHAEQ8,1,0,1,0,1,1,1,0,0,0,0
BKQPWL,1,0,1,0,1,1,1,0,0,0,0
BKQK3B,1,0,1,0,1,1,1,0,0,0,0
BKQLG3,1,0,1,0,1,1,1,0,0,0,0
BKQI43,1,0,1,0,1,1,1,0,0,0,0
BKQPRE,1,0,1,0,1,1,1,0,0,0,0
BKQKH4,1,0,1,0,1,1,1,0,0,0,0
BKQJBG,1,0,1,1,1,1,1,0,0,0,0
BKQTEC,1,0,1,0,1,1,1,0,0,0,0
BKQLXU,1,0,1,0,1,1,1,0,0,0,0
BKQM3W,1,0,1,0,1,1,1,0,0,0,0
BKQLU0,1,0,1,0,1,1,1,0,0,0,0
BKQVCF,1,0,1,0,1,1,1,0,0,0,0
BUV1CB,1,0,1,0,1,1,1,0,0,0,0
BKQTB3,1,0,1,0,1,1,1,0,0,0,0
BKQJ29,1,0,1,0,1,1,1,0,0,0,0
BHAEPR,1,0,1,0,1,1,1,0,0,0,0
BKQRVB,1,0,1,0,1,1,1,0,0,0,0
BHAEG1,1,0,1,0,1,1,1,0,0,0,0
BKQTHU,1,0,1,0,1,1,1,0,0,0,0
BKQTBX,1,0,1,0,1,1,1,0,0,0,0
BHADQ1,1,0,1,0,1,1,1,0,0,0,0
BKQJA2,1,0,1,0,1,1,1,0,0,0,0
BKQL3T,1,0,1,0,1,1,1,0,0,0,0
BHAF8A,1,0,1,0,1,1,1,0,0,0,0
BVJ14U,1,0,1,0,1,1,1,0,0,0,0
BKQKC9,1,0,1,0,1,1,1,0,0,0,0
BKQJ4I,1,0,1,0,1,1,1,0,0,0,0
BKQJH5,1,0,1,0,1,1,1,0,0,0,0
BHAFRN,1,0,1,0,1,1,1,0,0,0,0
BKQPIJ,1,0,1,0,1,1,1,0,0,0,0
BHAESY,1,0,1,0,1,1,1,0,0,0,0
BHAFFS,1,0,1,0,1,1,1,0,0,0,0
BHAEHJ,1,0,1,0,1,1,1,0,0,0,0
BKQR2I,1,0,1,0,1,1,1,0,0,0,0
BKQQQF,1,0,1,0,1,1,1,0,0,0,0
BKQLVR,1,0,1,0,1,1,1,0,0,0,0
BKQLJQ,1,0,1,0,1,1,1,0,0,0,0
BKQJJQ,1,0,1,0,1,1,1,0,0,0,0
BKQNEP,1,0,1,0,1,1,1,0,0,0,0
BHAE20,1,0,1,0,1,1,1,0,0,0,0
BKQKM3,1,0,1,0,1,1,1,0,0,0,0
BKQMJR,1,0,1,0,1,1,1,0,0,0,0
BKQTM6,1,0,1,0,1,1,1,0,0,0,0
BKQMG9,1,0,1,1,1,1,1,0,0,0,0
BKQQ8X,1,0,1,0,1,1,1,0,0,0,0
BKQRRP,1,0,1,0,1,1,1,0,0,0,0
BHAGRF,1,0,1,0,1,1,1,0,0,0,0
BHAEKG,1,0,1,0,1,1,1,0,0,0,0
BHAF2E,1,0,1,0,1,1,1,0,0,0,0
BHAFEY,1,0,1,0,1,1,1,0,0,0,0
BKQNFB,1,0,1,0,1,1,1,0,0,0,0
BKQQ4E,1,0,1,0,1,1,1,0,0,0,0
BHAGGZ,1,0,1,0,1,1,1,0,0,0,0
BKQJH9,1,0,1,0,1,1,1,0,0,0,0
BKQK8E,1,0,1,0,1,1,1,0,0,0,0
BKQK38,1,0,1,0,1,1,1,0,0,0,0
BKQKBS,1,0,1,0,1,1,1,0,0,0,0
BHAF6A,1,0,1,0,1,1,1,0,0,0,0
BKQQ8F,1,0,1,0,1,1,1,0,0,0,0
BHADDR,1,0,1,0,1,1,1,0,0,0,0
BKQT77,1,0,1,0,1,1,1,0,0,0,0
BKQPU8,1,0,1,0,1,1,1,0,0,0,0
BKQKSK,1,0,1,0,1,1,1,0,0,0,0
BKQMME,1,0,1,0,1,1,1,0,0,0,0
BKQS0J,1,0,1,0,1,1,1,0,0,0,0
BKQRK2,1,0,1,0,1,1,1,0,0,0,0
BHACBB,1,0,1,0,1,1,1,0,0,0,0
BKQTZV,1,0,0,0,1,1,1,1,0,0,0
BKQN6F,1,0,1,0,1,1,1,0,0,0,0
BHAEET,1,0,1,0,1,1,1,0,0,0,0
BKQKZ7,1,0,1,0,1,1,1,0,0,0,0
BHAF30,1,0,1,0,1,1,1,0,0,0,0
BHACGW,1,0,1,0,1,1,1,0,0,0,0
BHADHE,1,0,1,0,1,1,1,0,0,0,0
BHACQ6,1,0,1,0,1,1,1,0,0,0,0
BKQMQU,1,0,1,0,1,1,1,0,0,0,0
BKQQ1Y,1,0,1,0,1,1,1,0,0,0,0
BKQPCB,1,0,1,0,1,1,1,0,0,0,0
BKQKKD,1,0,1,0,1,1,1,0,0,0,0
BKQU3X,1,0,0,0,1,1,1,1,0,0,0
BKQNDX,1,0,1,0,1,1,1,0,0,0,0
BKQRTR,1,0,1,0,1,1,1,0,0,0,0
BHAGHP,1,0,1,0,1,1,1,0,0,0,0
BKQL04,1,0,1,0,1,1,1,0,0,0,0
BKQNBY,1,0,1,0,1,1,1,0,0,0,0
BKQRKE,1,0,1,0,1,1,1,0,0,0,0
BHADBD,1,0,1,0,1,1,1,0,0,0,0
BHAC8H,1,0,1,0,1,1,1,0,0,0,0
BHAC8C,1,0,1,0,1,1,1,0,0,0,0
BKQU0B,1,0,1,0,1,1,1,0,0,0,0
BKQLG6,1,0,1,0,1,1,1,0,0,0,0
BKQIZ3,1,0,1,0,1,1,1,0,0,0,0
BKQQPG,1,0,1,0,1,1,1,0,0,0,0
BKQR7C,1,0,1,0,1,1,1,0,0,0,0
BKQK9W,1,0,1,0,1,1,1,0,0,0,0
BKQKM1,1,0,1,0,1,1,1,0,0,0,0
BHAEB1,1,0,1,0,1,1,1,0,0,0,0
BKQU19,1,0,1,0,1,1,1,0,0,0,0
BKQMKY,1,0,1,0,1,1,1,0,0,0,0
BKQQYB,1,0,1,0,1,1,1,0,0,0,0
BKQJAY,1,0,1,0,1,1,1,0,0,0,0
BKQIQ7,1,0,1,0,1,1,1,0,0,0,0
BHAD8D,1,0,1,0,1,1,1,0,0,0,0
BKQLK9,1,0,1,0,1,1,1,0,0,0,0
BKQNTP,1,0,1,0,1,1,1,0,0,0,0
BKQJQ9,1,0,1,0,1,1,1,0,0,0,0
BKQTCC,1,0,1,0,1,1,1,0,0,0,0
BHAEMP,1,0,1,0,1,1,1,0,0,0,0
BKQHLW,1,0,1,0,1,1,1,0,0,0,0
BKQKW8,1,0,1,0,1,1,1,0,0,0,0
BHAEIJ,1,0,1,0,1,1,1,0,0,0,0
BHAEDM,1,0,1,0,1,1,1,0,0,0,0
BHADFC,1,0,1,0,1,1,1,0,0,0,0
BKQN7E,1,0,1,0,1,1,1,0,0,0,0
BHAEF6,1,0,1,0,1,1,1,0,0,0,0
BKQM0F,1,0,1,0,1,1,1,0,0,0,0
BHAEPI,1,0,1,0,1,1,1,0,0,0,0
BKQLPR,1,0,1,0,1,1,1,0,0,0,0
BHACYS,1,0,1,0,1,1,1,0,0,0,0
BKQMCE,1,0,1,0,1,1,1,0,0,0,0
BHAELB,1,0,1,0,1,1,1,0,0,0,0
BKQIPF,1,0,1,0,1,1,1,0,0,0,0
BHAD7S,1,0,1,0,1,1,1,0,0,0,0
BKQN9J,1,0,1,0,1,1,1,0,0,0,0
BHACIH,1,0,1,0,1,1,1,0,0,0,0
BKQKJC,1,0,1,0,1,1,1,0,0,0,0
BKQK2L,1,0,1,1,1,1,1,0,0,0,0
BKQJZT,1,0,1,0,1,1,1,0,0,0,0
BKQPX1,1,0,1,0,1,1,1,0,0,0,0
BHAEUN,1,0,1,0,1,1,1,0,0,0,0
BHAF3M,1,0,1,0,1,1,1,0,0,0,0
BKQJD6,1,0,1,0,1,1,1,0,0,0,0
BHADPK,1,0,1,0,1,1,1,0,0,0,0
BKQIGU,1,0,1,0,1,1,1,0,0,0,0
BHADX1,1,0,1,0,1,1,1,0,0,0,0
BKQNI9,1,0,1,0,1,1,1,0,0,0,0
BHAEMQ,1,0,1,0,1,1,1,0,0,0,0
BHACK9,1,0,1,0,1,1,1,0,0,0,0
BKQIEN,1,0,1,0,1,1,1,0,0,0,0
BKQJM0,1,0,1,0,1,1,1,0,0,0,0
BHAEWA,1,0,1,0,1,1,1,0,0,0,0
BKQQX4,1,0,1,0,1,1,1,0,0,0,0
BKQLFF,1,0,1,0,1,1,1,0,0,0,0
BKQPF0,1,0,1,0,1,1,1,0,0,0,0
BKQLYV,1,0,1,0,1,1,1,0,0,0,0
BKQNAJ,1,0,1,0,1,1,1,0,0,0,0
BKQQ6A,1,0,1,0,1,1,1,0,0,0,0
BHACVD,1,0,1,0,1,1,1,0,0,0,0
BKQJRA,1,0,1,0,1,1,1,0,0,0,0
BKQR8G,1,0,1,0,1,1,1,0,0,0,0
BKQP3Q,1,0,1,0,1,1,1,0,0,0,0
BHACY5,1,0,1,0,1,1,1,0,0,0,0
BKQI7Q,1,0,1,0,1,1,1,0,0,0,0
BKQLEY,1,0,1,0,1,1,1,0,0,0,0
BKQKZI,1,0,1,0,1,1,1,0,0,0,0
BKQKMH,1,0,1,0,1,1,1,0,0,0,0
BKQPF2,1,0,1,0,1,1,1,0,0,0,0
BKQP41,1,0,1,0,1,1,1,0,0,0,0
BKQKM0,1,0,1,0,1,1,1,0,0,0,0
BKQK4E,1,0,1,0,1,1,1,0,0,0,0
BKQS45,1,0,1,0,1,1,1,0,0,0,0
BHAFAR,1,0,1,0,1,1,1,0,0,0,0
BKQTCY,1,0,1,0,1,1,1,0,0,0,0
BHAERK,1,0,1,0,1,1,1,0,0,0,0
BKQIFG,1,0,1,0,1,1,1,0,0,0,0
BHAFEI,1,0,1,0,1,1,1,0,0,0,0
BKQRHE,1,0,1,0,1,1,1,0,0,0,0
BKQIZ7,1,0,1,0,1,1,1,0,0,0,0
BKQJE5,1,0,1,0,1,1,1,0,0,0,0
BKQMFV,1,0,1,0,1,1,1,0,0,0,0
BKQR6U,1,0,1,0,1,1,1,0,0,0,0
BHAF7U,1,0,1,0,1,1,1,0,0,0,0
BKQVCA,1,0,1,0,1,1,1,0,0,0,0
BKQKAV,1,0,1,0,1,1,1,0,0,0,0
BHAC6H,1,0,1,0,1,1,1,0,0,0,0
BKQQR5,1,0,1,0,1,1,1,0,0,0,0
BKQQR3,1,0,1,0,1,1,1,0,0,0,0
BKQT8S,1,0,0,0,1,1,1,1,0,0,0
BKQKSA,1,0,1,0,1,1,1,0,0,0,0
BKQKY5,1,0,1,0,1,1,1,0,0,0,0
BKQTE9,1,0,1,0,1,1,1,0,0,0,0
BKQRTY,1,0,1,0,1,1,1,0,0,0,0
BKQKRS,1,0,1,0,1,1,1,0,0,0,0
BKQL5N,1,0,1,0,1,1,1,0,0,0,0
BKQU02,1,0,1,0,1,1,1,0,0,0,0
BHAFKZ,1,0,1,0,1,1,1,0,0,0,0
BHAE40,1,0,1,0,1,1,1,0,0,0,0
BHACVB,1,0,1,0,1,1,1,0,0,0,0
BHACVF,1,0,1,0,1,1,1,0,0,0,0
BKQTFJ,1,0,1,0,1,1,1,0,0,0,0
BHADS5,1,0,1,0,1,1,1,0,0,0,0
BKQIM9,1,0,1,0,1,1,1,0,0,0,0
BHADXM,1,0,1,0,1,1,1,0,0,0,0
BHAF77,1,0,1,0,1,1,1,0,0,0,0
BHADGF,1,0,1,0,1,1,1,0,0,0,0
BKQR31,1,0,1,0,1,1,1,0,0,0,0
BHAFDP,1,0,1,0,1,1,1,0,0,0,0
BHAFLR,1,0,1,0,1,1,1,0,0,0,0
BKQKYN,1,0,1,0,1,1,1,0,0,0,0
BHAD4E,1,0,1,0,1,1,1,0,0,0,0
BKQIZG,1,0,1,0,1,1,1,0,0,0,0
BHAC7P,1,0,1,0,1,1,1,0,0,0,0
BKQILX,1,0,1,0,1,1,1,0,0,0,0
BHAEFY,1,0,1,0,1,1,1,0,0,0,0
BKQKA6,1,0,1,0,1,1,1,0,0,0,0
BKQS5K,1,0,1,0,1,1,1,0,0,0,0
BHAE1S,1,0,1,0,1,1,1,0,0,0,0
BKQHLD,1,0,1,0,1,1,1,0,0,0,0
BKQJTG,1,0,1,0,1,1,1,0,0,0,0
BKQQS8,1,0,1,0,1,1,1,0,0,0,0
BKQJLX,1,0,1,0,1,1,1,0,0,0,0
BKQRDD,1,0,1,0,1,1,1,0,0,0,0
BKQMFQ,1,0,1,0,1,1,1,0,0,0,0
BKQIW3,1,0,1,0,1,1,1,0,0,0,0
BKQMXD,1,0,1,0,1,1,1,0,0,0,0
BKQR4J,1,0,1,0,1,1,1,0,0,0,0
BKQU74,1,0,1,0,1,1,1,0,0,0,0
BHAEMN,1,0,1,0,1,1,1,0,0,0,0
BKQKSM,1,0,1,0,1,1,1,0,0,0,0
BKQMK4,1,0,1,0,1,1,1,0,0,0,0
BHAF8C,1,0,1,0,1,1,1,0,0,0,0
BKQM4S,1,0,1,0,1,1,1,0,0,0,0
BKQKRT,1,0,1,0,1,1,1,0,0,0,0
BKQLYW,1,0,1,0,1,1,1,0,0,0,0
BKQTAY,1,0,1,0,1,1,1,0,0,0,0
BKQJY1,1,0,1,0,1,1,1,0,0,0,0
BKQMCC,1,0,1,0,1,1,1,0,0,0,0
BKQMVB,1,0,1,0,1,1,1,0,0,0,0
BHAFFC,1,0,1,0,1,1,1,0,0,0,0
BHAFEN,1,0,1,0,1,1,1,0,0,0,0
BKQPPJ,1,0,1,0,1,1,1,0,0,0,0
BKQKDF,1,0,1,0,1,1,1,0,0,0,0
BKQKPB,1,0,1,0,1,1,1,0,0,0,0
BKQKJQ,1,0,1,0,1,1,1,0,0,0,0
BKQQHC,1,0,1,0,1,1,1,0,0,0,0
BKQRMM,1,0,1,0,1,1,1,0,0,0,0
BKQN73,1,0,1,0,1,1,1,0,0,0,0
BHADEF,1,0,1,0,1,1,1,0,0,0,0
BHAFSC,1,0,1,0,1,1,1,0,0,0,0
BKQKED,1,0,1,0,1,1,1,0,0,0,0
BKQK1D,1,0,1,0,1,1,1,0,0,0,0
BKQK31,1,0,1,0,1,1,1,0,0,0,0
BHADR6,1,0,1,0,1,1,1,0,0,0,0
BKQN8F,1,0,1,0,1,1,1,0,0,0,0
BKQTEE,1,0,1,0,1,1,1,0,0,0,0
BKQLJI,1,0,1,0,1,1,1,0,0,0,0
BHAE1U,1,0,1,0,1,1,1,0,0,0,0
BKQPUF,1,0,1,0,1,1,1,0,0,0,0
BHAE16,1,0,1,0,1,1,1,0,0,0,0
BKQLN6,1,0,1,0,1,1,1,0,0,0,0
BHAFSL,1,0,1,0,1,1,1,0,0,0,0
BKQQY6,1,0,1,0,1,1,1,0,0,0,0
BKQPZL,1,0,1,0,1,1,1,0,0,0,0
BHAGFD,1,0,1,0,1,1,1,0,0,0,0
BKQIY2,1,0,1,0,1,1,1,0,0,0,0
BHAFCF,1,0,1,0,1,1,1,0,0,0,0
BKQPZ2,1,0,1,0,1,1,1,0,0,0,0
BKQMH6,1,0,1,0,1,1,1,0,0,0,0
ERR5243661,0,0,0,0,0,0,0,0,0,0,0
ERR5243717,0,0,0,0,0,0,0,0,0,0,0
ERR5243710,0,0,0,0,0,0,0,0,0,0,0
ERR5243707,0,0,0,0,0,0,0,0,0,0,0
ERR5243670,0,0,0,0,0,0,0,0,0,0,0
ERR5243652,0,0,0,0,0,0,0,0,0,0,0
ERR5243669,0,0,0,0,0,0,0,0,0,0,0
ERR5243655,0,0,0,0,0,0,0,0,0,0,0
ERR5243674,0,0,0,1,0,0,0,0,0,0,0
ERR5243675,0,0,0,0,0,0,0,0,0,0,0
ERR5243659,0,0,0,0,0,0,0,0,0,0,0
ERR5243706,0,0,0,0,0,0,0,0,0,0,0
ERR5243656,0,0,0,0,0,0,0,0,0,0,0
ERR5243641,0,0,0,0,1,0,0,1,0,0,0
ERR5243701,0,0,0,0,0,0,0,0,0,0,0
ERR5243697,0,0,0,0,0,0,0,0,0,0,0
ERR5243657,0,0,0,0,0,0,0,0,0,0,0
ERR5243708,0,0,0,0,0,0,0,0,0,0,0
ERR5243703,0,0,0,1,0,0,0,0,0,0,0
ERR5243712,0,0,0,0,0,0,0,0,0,0,0
ERR5243702,0,0,0,0,0,0,0,0,0,0,0
ERR5243673,0,0,0,0,0,0,0,0,0,0,0
ERR5243664,0,0,0,0,0,0,0,0,0,0,0
ERR5243682,0,0,0,1,0,0,0,0,0,0,0
ERR5243709,1,1,0,0,1,0,0,0,0,0,0
ERR5243713,0,0,0,0,0,0,0,0,0,0,0
ERR5243677,0,0,0,0,0,0,0,0,0,0,0
ERR5243660,0,0,0,0,0,0,0,0,0,0,0
ERR5243686,0,0,0,0,0,0,0,0,0,0,0
ERR5243691,0,0,0,0,0,0,0,0,0,0,0
ERR5243665,0,0,0,0,0,0,0,0,0,0,0
ERR5243705,0,0,0,0,0,0,0,0,0,0,0
ERR5243653,0,0,0,0,0,0,0,0,0,0,0
ERR5243698,0,0,0,0,0,0,0,0,0,0,0
ERR5243671,0,0,0,0,0,0,0,0,0,0,0
ERR5243658,0,0,0,0,0,0,0,0,0,0,0
ERR5243680,0,0,0,0,0,0,0,0,0,0,0
ERR5243704,0,0,0,0,0,0,0,0,0,0,0
ERR5243690,0,0,0,1,0,0,0,0,0,0,0
ERR5243645,0,0,0,1,0,0,0,0,0,0,0
ERR5243668,0,0,0,0,0,0,0,0,0,0,0
ERR5243642,0,0,0,0,0,0,0,0,0,0,0
ERR5243694,0,0,0,0,0,0,0,0,0,0,0
ERR5243692,0,0,0,0,0,0,0,0,0,0,0
