NAME,REFERENCE,MLST ST (EnteroBase),MLST PROFILE (EnteroBase),GENOTYPHI GENOTYPE,GENOTYPHI SNPs CALLED,Inc Types
13103_1_13_NigAbujaPO1102,E02-1180,2,1_1_2_1_1_1_5,0.0.3,82,
13134_1_14_NigAbujaPO1110,Ty2,1,1_1_1_1_1_1_5,4.1,82,
13134_1_16_NigAbujaPO1131,E02-1180,2,1_1_2_1_1_1_5,0.0.3,82,
13134_1_21_NigAbujaPO1242,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
13134_1_20_NigAbujaPO1232,Ty2,1,1_1_1_1_1_1_5,4.1,82,
13134_1_18_NigAbujaPO1210,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
13134_1_25_NigAbujaPO1265,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
13134_1_23_NigAbujaPO1255,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
13134_1_24_NigAbujaPO1256,E02-1180,2,1_1_2_1_1_1_5,0.0.3,82,
13566_1_2_NigAbujaG2055,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
13566_1_6_NigAbujaBH988,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncY
13566_1_4_NigAbujaBH516,UI4692,2,1_1_2_1_1_1_5,2.2,82,
13566_1_3_NigAbujaBH303,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
13566_1_10_NigAbujaG2113,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
13566_1_13_NigAbujaBH772,UI4692,2,1_1_2_1_1_1_5,2.2,82,
13566_1_11_NigAbujaBH348,UI4692,2,1_1_2_1_1_1_5,2.2,82,
13566_1_14_NigAbujaBH1011,UI4692,2,1_1_2_1_1_1_5,2.2,82,
13566_1_21_NigAbujaBH1034,UI4692,2,1_1_2_1_1_1_5,2.2,82,
13566_1_26_NigAbujaBH559,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
13566_1_17_NigAbujaG2117,ERL041834,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
13566_1_25_NigAbujaBH355,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
13566_1_28_NigAbujaBH1127,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
13566_1_33_NigAbujaBH567,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
13566_1_39_NigAbujaBH405,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
13566_1_40_NigAbujaBH577,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
13566_1_35_NigAbujaBH1147,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
13566_1_42_NigAbujaBH1157,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
13566_1_45_NigAbujaBH159,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
13566_1_46_NigAbujaBH424,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
13566_1_47_NigAbujaBH612,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
13566_1_52_NigAbujaBH213,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,82,
13566_1_54_NigAbujaBH616,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
13566_1_49_NigAbujaBH1184,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
13566_1_55_NigAbujaBH844,UI4692,2,1_1_2_1_1_1_5,2.2,82,
13566_1_56_NigAbujaBH1201,404Ty,5fe543cd592fcaeffac07359b044697e3c3eed5f,1_1_?_1_1_1_5,3.1.1,82,IncY
13566_1_53_NigAbujaBH434,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
13566_1_61_NigAbujaBH640,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
13566_1_66_NigAbujaBH242,UI4692,2,1_1_2_1_1_1_5,2.2,82,
13566_1_60_NigAbujaBH452,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
13566_1_59_NigAbujaBH229,ST1921-06,2,1_1_2_1_1_1_5,2.3.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
13566_1_69_NigAbujaBH882,UI4692,2,1_1_2_1_1_1_5,2.2,82,
13566_1_67_NigAbujaBH483,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncY
13566_1_76_NigAbujaBH924,UI4692,2,1_1_2_1_1_1_5,2.2,82,
13566_1_81_NigAbujaBH505,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
13566_1_74_NigAbujaBH485,UI4692,2,1_1_2_1_1_1_5,2.2,82,
13566_1_80_NigAbujaBH282,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
13566_1_82_NigAbujaBH726,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncHI1A--IncHI1B(R27)
13566_1_83_NigAbujaBH966,UI4692,2,1_1_2_1_1_1_5,2.2,82,
14555_2_2_NigAbujaPO1370,ERL041834,2,1_1_2_1_1_1_5,3.3,82,
14555_2_9_NigAbujaPO1281,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
14555_2_3_NigAbujaPO1594,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_8_NigAbujaG1159,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
14555_2_12_NigAbujaPO2309,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A
14555_2_14_NigAbujaG198,ST1921-06,2,1_1_2_1_1_1_5,2.3.1,82,
14555_2_15_NigAbujaG710,E02-1180,2,1_1_2_1_1_1_5,0.0.1,82,
14555_2_17_NigAbujaPO1307,E02-1180,2,1_1_2_1_1_1_5,0.0.3,82,
14555_2_21_NigKanoC1318,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_18_NigAbujaPO1395,Ty2,1,1_1_1_1_1_1_5,4.1,82,
14555_2_16_NigAbujaG1250,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
14555_2_20_NigAbujaPO2330,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncHI1A--IncHI1B(R27)
14555_2_27_NigAbujaPO1712,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27); IncY
14555_2_24_NigAbujaG1259,Ty2,1,1_1_1_1_1_1_5,4.1,82,
14555_2_29_NigKanoC1331,ST1921-06,2,1_1_2_1_1_1_5,2.3.1,82,
14555_2_28_NigAbujaPO2434,UI4692,2,1_1_2_1_1_1_5,2.2,82,
14555_2_25_NigAbujaPO1317,E02-1180,2,1_1_2_1_1_1_5,0.0.3,82,
14555_2_30_NigAbujaG254,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
14555_2_32_NigAbujaG1290,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
14555_2_31_NigAbujaG737,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_35_NigAbujaPO1747,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
14555_2_37_NigKanoC1352,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_36_NigAbujaPO2576,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
14555_2_39_NigAbujaG753,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_41_NigAbujaPO1324,Ty2,1,1_1_1_1_1_1_5,4.1,82,
14555_2_43_NigAbujaPO1763,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_44_NigAbujaPO2677,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_45_NigKanoC1360,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
14555_2_48_NigAbujaG1320,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
14555_2_49_NigAbujaPO1333,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_47_NigAbujaG795,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
14555_2_53_NigKanoC1386,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
14555_2_52_NigAbujaPO2732,ST1921-06,2,1_1_2_1_1_1_5,2.3.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_51_NigAbujaPO1770,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_54_NigAbujaG382,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_56_NigAbujaG1325,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
14555_2_58_NigAbujaPO1539,E02-1180,2,1_1_2_1_1_1_5,0.0.3,82,
14555_2_55_NigAbujaG863,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_61_NigKanoC1524,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIB(K)
14555_2_62_NigAbujaG480,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_63_NigAbujaG953,E02-1180,2,1_1_2_1_1_1_5,0.0.1,82,
14555_2_60_NigAbujaPO2744,ST1921-06,2,1_1_2_1_1_1_5,2.3.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_65_NigAbujaPO1335,Ty2,1,1_1_1_1_1_1_5,4.1,82,
14555_2_66_NigAbujaPO1551,Ty2,1,1_1_1_1_1_1_5,4.1,82,
14555_2_64_NigAbujaG1357,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
14555_2_70_NigAbujaG584,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_67_NigAbujaPO1821,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_71_NigAbujaG957,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_72_NigAbujaG1553,UI4692,2,1_1_2_1_1_1_5,2.2,82,
14555_2_75_NigAbujaPO1822,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_73_NigAbujaPO1346,ERL024120,2,1_1_2_1_1_1_5,2.1,82,
14555_2_78_NigAbujaG609,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_81_NigAbujaPO1363,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_79_NigAbujaG1028,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_89_NigAbujaPO1369,Ty2,1,1_1_1_1_1_1_5,4.1,82,
14555_2_83_NigAbujaPO1960,404Ty,2,1_1_2_1_1_1_5,3.1.1,81,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_87_NigAbujaG1099,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
14555_2_90_NigAbujaPO1591,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
14555_2_91_NigAbujaPO2031,ERL024120,2,1_1_2_1_1_1_5,2.1,82,
14555_2_92_NigAbujaPO2760,ST1921-06,2,1_1_2_1_1_1_5,2.3.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
14555_2_95_NigAbujaG1105,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
11642_2_2_BanH09188293_2009,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
11642_2_4_BanH0920834_2009,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd1,82,
11642_2_10_IndH09354568_2009,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11642_2_7_UnkH09266336_2009,7898,1,1_1_1_1_1_1_5,4.3.1,82,IncHI1A--IncHI1B(R27)
11642_2_15_UnkH10046338_2010,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
11642_2_13_IndH10044399_2010,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,IncFIB(pHCM2); IncHI1A--IncHI1B(R27)
11642_2_1_IndH09176224_2009,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
11642_2_16_IndH10048267_2010,7898,1,1_1_1_1_1_1_5,4.3.1.2,81,IncFIB(pHCM2); IncHI1A--IncHI1B(R27)
11642_2_17_BanH10084431_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11642_2_21_IndH10106250_2010,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
11642_2_18_Ban_IndH10090344_2010,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,IncFIB(pHCM2)
11642_2_22_BanH10108318_2010,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,82,
11642_2_19_Ban_IndH10092333_2010,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,IncFIB(pHCM2)
11642_2_20_BanH10100338_2010,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,81,
11642_2_23_BanH1011698_2010,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,82,
11642_2_24_BanH10122493_2010,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,82,
11642_2_25_BanH10134171_2010,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,82,
11642_2_27_BanH1015074_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11642_2_33_PakH10202409_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11642_2_32_IndH10184197_2010,7898,1,1_1_1_1_1_1_5,4.3.1,82,
11642_2_26_BanH10148201_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11642_2_29_UnkH10182335_2010,ERL041834,2,1_1_2_1_1_1_5,3.3.1,82,
11642_2_39_IndH10294193_2010,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
11642_2_40_BanH10310204_2010,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,82,
11642_2_42_IndH10334602_2010,ERL024120,2,1_1_2_1_1_1_5,2.1.7,82,
11642_2_51_UnkH10394694_2010,7898,1,1_1_1_1_1_1_5,4.3.1,82,
11642_2_49_UnkH10382491_2010,7898,1,1_1_1_1_1_1_5,4.3.1,82,
11642_2_45_IndH10340496_2010,ERL024120,2,1_1_2_1_1_1_5,2.1.7,82,
11642_2_54_BanH10462591_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
11642_2_53_BanH10432531_2010,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
11642_2_56_PakH11044442_2011,7898,1,1_1_1_1_1_1_5,4.3.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
11642_2_57_IndH11054345_2011,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
11642_2_63_BanH11194353_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11642_2_60_BanH11150244_2011,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,
11642_2_58_PakH11096403_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11642_2_64_BanH11244554_2011,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,82,
11642_2_65_BanH11254619_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11642_2_66_BanH11344588_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
11642_2_69_UnkH11372598_2011,7898,1,1_1_1_1_1_1_5,4.3.1,82,IncHI1A
11642_2_68_BanH11372597_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11642_2_67_IndH11354680_2011,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,IncFIB(pHCM2)
11642_2_70_IndH11374579_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,81,IncFIB(pHCM2)
11642_2_71_BanH11388492_2011,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
11642_2_73_BanH11424491_2011,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
11642_2_79_BanH12054632_2012,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
11642_2_77_BanH12014687_2011,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
11642_2_75_BanH11436323_2011,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd1,82,IncFIB(pHCM2)
11642_2_72_IndH11420359_2011,7898,1,1_1_1_1_1_1_5,4.3.1,82,
11642_2_81_IndH121541053_2012,7898,1,1_1_1_1_1_1_5,4.3.1,82,
11642_2_82_BanH12164448_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11642_2_83_BanH12200559_2012,ERL041834,2,1_1_2_1_1_1_5,2.0.1,82,
11642_2_86_PakH12382595_2012,7898,1,1_1_1_1_1_1_5,4.3.1,82,
11642_2_85_PakH12282824_2012,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
11642_2_87_PakH12414817_2012,7898,1,1_1_1_1_1_1_5,4.3.1,82,
11642_2_84_BanH12276630_2012,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11800_1_9_UnkH05196407_2005,7898,1,1_1_1_1_1_1_5,4.3.1,82,IncHI1A--IncHI1B(R27)
11800_1_15_UnkH05406403_2005,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
11800_1_7_UnkH05118260_2005,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
11800_1_14_UnkH05272442_2005,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A; IncHI1B(R27)
11800_1_18_UnkH06016481_2005,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
11800_1_24_UnkH06156550_2006,ERL041834,2,1_1_2_1_1_1_5,3.0.1,82,
11800_1_32_PakH06384614_2006,7898,1,1_1_1_1_1_1_5,4.3.1,82,
11800_1_42_UnkH06434426_2006,11909_3,2,1_1_2_1_1_1_5,2.0.2,82,IncX1
11800_1_34_BanH06394364_2006,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11800_1_37_BanH06414501_2006,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,
11800_1_53_NepH07288307_2007,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
11800_1_47_PakH07014193_2006,UI4692,2,1_1_2_1_1_1_5,2.2,82,
11800_1_48_IndH07044209_2007,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
11800_1_54_IndH07288308_2007,7898,1,1_1_1_1_1_1_5,4.3.1,82,
11800_1_57_BanH07336301_2007,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11800_1_55_PakH07324312_2007,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11800_1_56_PakH07336300_2007,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
11800_1_62_IndH07384494_2007,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
11800_1_58_BanH07364324_2007,7898,1,1_1_1_1_1_1_5,4.3.1.1,80,IncFIB(pHCM2)
11800_1_65_BanH07402281_2007,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,
11800_1_66_GhaH07404418_2007,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,
11800_1_70_IndH08038152_2008,UI4692,2,1_1_2_1_1_1_5,2.2.2,82,
11800_1_77_BanH08294356_2008,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11800_1_63_IndH07394454_2007,7898,1,1_1_1_1_1_1_5,4.3.1,82,
11800_1_78_BanH08302395_2008,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
11800_1_81_PakH08384665_2008,ERL041834,2,1_1_2_1_1_1_5,3.3,82,
11800_1_72_IndH08082282_2008,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
11800_1_79_BanH08302396_2008,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
11800_1_80_Kuw_IndH08328499_2008,7898,1,1_1_1_1_1_1_5,4.3.1,82,
11800_1_85_IndH08428259_2008,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
11800_1_82_Kuw_IndH08398180_2008,7898,1,1_1_1_1_1_1_5,4.3.1,82,
11800_1_86_Ind_PakH08434321_2008,ERL041834,2,1_1_2_1_1_1_5,3.3,82,
11800_1_89_PakH09132110_2009,ERL041834,2,1_1_2_1_1_1_5,3.3.1,82,
11800_1_88_PakH0905277_2009,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
11800_1_87_NigH09044141_2009,404Ty,2,1_1_2_1_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1B(R27)
12045_3_70_UnkH05196408_2005,7898,1,1_1_1_1_1_1_5,4.3.1,82,IncHI1A--IncHI1B(R27)
12045_3_72_UnkH05212226_2005,7898,1,1_1_1_1_1_1_5,4.3.1,82,
12045_3_76_UnkH06136380_2006,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
12045_3_75_UnkH06136379_2006,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
12045_3_83_BanH07188291_2007,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,82,
12045_3_82_IndH06448472_2006,Ty2,1,1_1_1_1_1_1_5,4.1,82,
12045_3_88_BanH08248234_2008,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,82,IncFIB(pHCM2)
12045_3_81_BanH06414500_2006,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
12045_3_90_UnkH09176223_2009,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,82,IncFIB(pHCM2)
Ty002,CT18,2,1_1_2_1_1_1_5,3.2.1,82,
Ty020,D50739,2,1_1_2_1_1_1_5,2.4,82,
Ty022,D50739,2,1_1_2_1_1_1_5,2.4,82,
Ty011,CT18,2,1_1_2_1_1_1_5,3.2.1,82,
Ty008,CT18,2,1_1_2_1_1_1_5,3.2.1,82,
Ty009,D50739,2,1_1_2_1_1_1_5,2.4,82,
Ty027,D50739,2,1_1_2_1_1_1_5,2.4,82,
Ty025,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
Ty023,D50739,2,1_1_2_1_1_1_5,2.4,82,
Ty026,LNT1148,1,1_1_1_1_1_1_5,3.4,82,
Ty036,CT18,2,1_1_2_1_1_1_5,3.2.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
Ty033,CT18,2,1_1_2_1_1_1_5,3.2.1,82,
Ty034,ERL024120,2,1_1_2_1_1_1_5,2.1.7,82,
Ty040,ERL024120,2,1_1_2_1_1_1_5,2.1.7,82,
Ty039,CT18,2,1_1_2_1_1_1_5,3.2.1,82,
Ty045,ERL024120,2,1_1_2_1_1_1_5,2.1.7,82,
Ty046,CT18,2,1_1_2_1_1_1_5,3.2.1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
Ty051,CT18,2,1_1_2_1_1_1_5,3.2.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
Ty052,CT18,2,1_1_2_1_1_1_5,3.2.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
Ty053,CT18,2,1_1_2_1_1_1_5,3.2.1,82,
Ty054,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
Ty055,404Ty,2,1_1_2_1_1_1_5,3.1.2,82,
Ty007,Ty2,1,1_1_1_1_1_1_5,4.1,82,
Ty006,CT18,2,1_1_2_1_1_1_5,3.2.1,82,
Ty004,ERL041834,2,1_1_2_1_1_1_5,2,82,IncFIB(pHCM2); IncX1
Ty005,Ty2,1,1_1_1_1_1_1_5,4.1,82,
Ty012,CT18,2,1_1_2_1_1_1_5,3.2.1,82,
Ty013,Ty2,2331,1_1_1_633_1_1_5,4.1,82,
Ty003,CT18,2,1_1_2_1_1_1_5,3.2.1,82,
Ty016,ST1921-06,2,1_1_2_1_1_1_5,2.3.4,82,
Ty021,D50739,2,1_1_2_1_1_1_5,2.4,82,
Ty018,UI4692,2,1_1_2_1_1_1_5,2.2,82,
Ty028,ERL024120,2,1_1_2_1_1_1_5,2.1.7,82,
Ty014,UI4692,2,1_1_2_1_1_1_5,2.2,82,
Ty030,ERL024120,2,1_1_2_1_1_1_5,2.1.7,82,
Ty031,LNT1148,2230,1_1_1_1_1_1_526,3,82,
Ty043,CT18,2,1_1_2_1_1_1_5,3.2.1,82,Col(BS512); Col(pHAD28); Col156
Ty032,ERL024120,2,1_1_2_1_1_1_5,2.1.7,82,
Ty037 ,ERL024120,2,1_1_2_1_1_1_5,2.1.7,82,
Ty047,ERL024120,2,1_1_2_1_1_1_5,2.1.7,82,
Ty049,LNT1148,2230,1_1_1_1_1_1_526,3,82,
Ty042,ERL072973,2230,1_1_1_1_1_1_526,3,82,
Ty048,ERL024120,2,1_1_2_1_1_1_5,2.1.7,82,
Ty050,ERL024120,2,1_1_2_1_1_1_5,2.1.7,82,
IMR_TP298-15,UI4692,2,1_1_2_1_1_1_5,2.2,82,
429038,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,IncX3
458426,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,IncX3
430040,7898,5974,1_1_1_1_953_1_5,4.3.1.2,82,IncX3
22420_1_1_Pak55334_2016,7898,1,1_1_1_1_1_1_5,4.3.1.1.P1,82,IncY
22420_1_2_Pak53977_2016,7898,1,1_1_1_1_1_1_5,4.3.1.1.P1,82,IncY
